lrsn,CadValue_TotalAssessed
525880,493867.0000000000
525881,559197.0000000000
525882,430407.0000000000
525896,440127.0000000000
525897,512827.0000000000
525898,415727.0000000000
525899,454107.0000000000
525913,455927.0000000000
525914,436657.0000000000
525915,505647.0000000000
525929,597450.0000000000
525930,1014730.0000000000
525931,800301.0000000000
525946,150179.0000000000
525947,150179.0000000000
525948,150179.0000000000
525949,150179.0000000000
525963,497100.0000000000
525964,485040.0000000000
525965,488190.0000000000
525966,484930.0000000000
525979,223964.0000000000
525980,223964.0000000000
525981,223964.0000000000
525982,223964.0000000000
525983,187459.0000000000
525996,184742.0000000000
525998,406320.0000000000
525999,463160.0000000000
526013,607030.0000000000
526014,418520.0000000000
526015,431780.0000000000
526030,223964.0000000000
526031,223964.0000000000
526032,223964.0000000000
526033,223964.0000000000
526046,187459.0000000000
526047,187459.0000000000
526048,187459.0000000000
526049,188773.0000000000
526063,150179.0000000000
526064,150179.0000000000
526065,150179.0000000000
526066,150179.0000000000
526080,471890.0000000000
526081,561408.0000000000
526082,258888.0000000000
526096,1885820.0000000000
526097,1141364.0000000000
526098,2385338.0000000000
526099,1749106.0000000000
526100,1903892.0000000000
526113,471180.0000000000
526114,494890.0000000000
526115,464460.0000000000
526116,439670.0000000000
526130,524610.0000000000
526131,495032.0000000000
526132,547130.0000000000
526133,485170.0000000000
526147,456426.0000000000
526148,386369.0000000000
526182,842343.0000000000
526183,2667.0000000000
526197,250585.0000000000
526198,250585.0000000000
526199,250585.0000000000
526200,250585.0000000000
526213,253717.0000000000
526214,250968.0000000000
526216,429138.0000000000
526217,429138.0000000000
526231,434312.0000000000
526232,434312.0000000000
526233,430681.0000000000
526247,430093.0000000000
526248,430093.0000000000
526250,430093.0000000000
526264,1451142.0000000000
526265,1373344.0000000000
526266,1373344.0000000000
526267,1451142.0000000000
526280,974600.0000000000
526281,1117672.0000000000
526282,1117672.0000000000
526283,1071416.0000000000
526331,1160495.0000000000
526332,947607.0000000000
526333,2339963.0000000000
526347,589384.0000000000
526348,641456.0000000000
526349,838936.0000000000
526350,587507.0000000000
526364,126928.0000000000
526365,126424.0000000000
526367,60690.0000000000
526381,27838.0000000000
526382,583007.0000000000
526383,783150.0000000000
526397,458840.0000000000
526398,588680.0000000000
526399,545090.0000000000
526400,549480.0000000000
526414,531230.0000000000
526415,471400.0000000000
526416,626290.0000000000
526417,514570.0000000000
526431,573740.0000000000
526434,648894.0000000000
526447,125279.0000000000
526448,443170.0000000000
526449,542000.0000000000
526450,516020.0000000000
526451,504180.0000000000
526464,560540.0000000000
526465,722370.0000000000
526466,646260.0000000000
526467,557980.0000000000
526481,542640.0000000000
526482,485490.0000000000
526483,504440.0000000000
526484,529120.0000000000
526498,521500.0000000000
526499,522250.0000000000
526500,584510.0000000000
526501,490770.0000000000
526514,513390.0000000000
526515,510880.0000000000
526516,580710.0000000000
526517,532080.0000000000
526531,481810.0000000000
526532,539710.0000000000
526533,562170.0000000000
526534,470620.0000000000
526548,614000.0000000000
526549,544980.0000000000
526550,788490.0000000000
526551,581220.0000000000
526564,539120.0000000000
526565,644530.0000000000
526566,565960.0000000000
526567,722540.0000000000
526568,553420.0000000000
526581,801940.0000000000
526582,732390.0000000000
526583,632420.0000000000
526584,649390.0000000000
526598,452040.0000000000
526599,501020.0000000000
526600,591670.0000000000
526601,465770.0000000000
526615,566740.0000000000
526616,668880.0000000000
526617,565840.0000000000
526618,680060.0000000000
526631,140881.0000000000
526632,1000.0000000000
526633,1000.0000000000
526634,1000.0000000000
526651,818202.0000000000
526665,818202.0000000000
526666,772541.0000000000
526667,634555.0000000000
526668,637216.0000000000
526681,634555.0000000000
526682,818202.0000000000
526683,818202.0000000000
526684,634555.0000000000
526685,637216.0000000000
526765,1180771.0000000000
526766,1426947.0000000000
526767,3354.0000000000
526768,1629727.0000000000
526782,118542.0000000000
526832,1694790.0000000000
526833,828926.0000000000
526882,648560.0000000000
526883,520800.0000000000
526884,447420.0000000000
526885,531230.0000000000
526899,503920.0000000000
526900,541400.0000000000
526901,538340.0000000000
526902,553930.0000000000
526915,583820.0000000000
526916,666580.0000000000
526917,511300.0000000000
526918,519100.0000000000
526919,558940.0000000000
526932,811426.0000000000
526933,811426.0000000000
526934,811426.0000000000
526935,4868554.0000000000
526949,162307.0000000000
526950,12648.0000000000
527034,1000.0000000000
527035,537530.0000000000
527049,517580.0000000000
527050,545670.0000000000
527051,542640.0000000000
527052,534570.0000000000
527066,537370.0000000000
527067,496660.0000000000
527069,271859.0000000000
527082,271859.0000000000
527083,271115.0000000000
527084,269538.0000000000
527085,271859.0000000000
527086,271859.0000000000
527099,201479.0000000000
527219,1101473.0000000000
527233,1101034.0000000000
527234,1102612.0000000000
527235,1101005.0000000000
527236,5046572.0000000000
527250,969074.0000000000
527251,1068841.0000000000
527252,851386.0000000000
527253,1229398.0000000000
527266,819166.0000000000
527267,1165033.0000000000
527268,931087.0000000000
527269,1244102.0000000000
527283,581621.0000000000
527284,690821.0000000000
527285,370927.0000000000
527300,408481.0000000000
527301,439447.0000000000
527302,5775423.0000000000
527303,414584.0000000000
527333,839572.0000000000
527334,901576.0000000000
527335,1043742.0000000000
527336,980543.0000000000
527350,1039861.0000000000
527351,735029.0000000000
527352,844118.0000000000
527353,909715.0000000000
527433,516338.0000000000
527434,451752.0000000000
527435,417165.0000000000
527436,394332.0000000000
527437,406554.0000000000
527450,406353.0000000000
527451,572857.0000000000
527452,512268.0000000000
527453,396420.0000000000
527536,1000.0000000000
527537,541776.0000000000
527584,230175.0000000000
527585,982556.0000000000
527586,1113242.0000000000
527587,931780.0000000000
527601,1215430.0000000000
527602,1081956.0000000000
527603,956928.0000000000
527604,1608020.0000000000
527617,1000.0000000000
527618,2820.0000000000
527619,1600010.0000000000
527620,457820.0000000000
527634,1145721.0000000000
527636,1000.0000000000
527637,1000.0000000000
527667,857952.0000000000
527668,810288.0000000000
527669,857952.0000000000
527670,857952.0000000000
527671,857952.0000000000
527686,96584.0000000000
527687,98715.0000000000
527701,96584.0000000000
527702,135152.0000000000
527703,202420.0000000000
527704,202420.0000000000
527718,202420.0000000000
527719,202420.0000000000
527720,202420.0000000000
527734,99368.0000000000
527735,99368.0000000000
527736,99368.0000000000
527737,99368.0000000000
527751,99368.0000000000
527752,99368.0000000000
527753,99368.0000000000
527754,97239.0000000000
527768,173004.0000000000
527769,173004.0000000000
527770,173004.0000000000
527771,173004.0000000000
527784,139640.0000000000
527785,139640.0000000000
527786,139640.0000000000
527787,139640.0000000000
527788,125050.0000000000
527801,700785.0000000000
527802,762291.0000000000
527835,747856.0000000000
527836,973139.0000000000
527837,327471.0000000000
527838,1421066.0000000000
527851,1208778.0000000000
527852,791611.0000000000
527868,482127.0000000000
527869,438417.0000000000
527870,480117.0000000000
527871,521777.0000000000
527885,422207.0000000000
527886,540187.0000000000
527887,520027.0000000000
527888,390387.0000000000
527901,382377.0000000000
527902,490577.0000000000
527904,235101.0000000000
527905,235101.0000000000
527918,448075.0000000000
527919,629915.0000000000
527920,453758.0000000000
527921,537496.0000000000
527935,441227.0000000000
527936,587491.0000000000
527937,505607.0000000000
527938,437486.0000000000
527952,477845.0000000000
527953,442303.0000000000
527954,522678.0000000000
527955,449241.0000000000
527968,329987.0000000000
527969,612156.0000000000
527970,476125.0000000000
527971,490478.0000000000
527985,550239.0000000000
527986,425587.0000000000
527987,477834.0000000000
527988,580643.0000000000
528002,393041.0000000000
528003,441005.0000000000
528004,515819.0000000000
528005,460063.0000000000
528018,462194.0000000000
528019,589267.0000000000
528020,529227.0000000000
528021,537585.0000000000
528022,639317.0000000000
528035,330530.0000000000
528036,163389.0000000000
528037,333100.0000000000
528038,330530.0000000000
528052,415430.0000000000
528053,417480.0000000000
528054,402030.0000000000
528055,407210.0000000000
528068,413670.0000000000
528069,379240.0000000000
528070,351620.0000000000
528071,376690.0000000000
528072,403660.0000000000
528119,1000.0000000000
528120,1000.0000000000
528121,1000.0000000000
528122,1000.0000000000
528135,581065.0000000000
528136,474560.0000000000
528137,615263.0000000000
528138,436620.0000000000
528139,594096.0000000000
528169,7131.0000000000
528172,1584761.0000000000
528185,274767.0000000000
528187,366130.0000000000
528188,352110.0000000000
528189,325070.0000000000
528202,11750.0000000000
528252,3013000.0000000000
528253,100829.0000000000
528254,161440.0000000000
528269,896260.0000000000
528270,902475.0000000000
528271,611672.0000000000
528272,157057.0000000000
528286,39710.0000000000
528356,161051.0000000000
528372,434652.0000000000
528388,2293.0000000000
528438,2505390.0000000000
528473,406599.0000000000
528486,7466315.0000000000
528487,879403.0000000000
528488,1225928.0000000000
528489,381780.0000000000
528504,884570.0000000000
528505,740790.0000000000
528506,819970.0000000000
528520,734080.0000000000
528521,707240.0000000000
528523,190891.0000000000
528536,4803.0000000000
528537,5689.0000000000
528538,739220.0000000000
528539,1051027.0000000000
528553,41363.0000000000
528554,47088.0000000000
528555,2563.0000000000
528556,27563.0000000000
528572,789269.0000000000
528573,728849.0000000000
528638,448640.0000000000
528639,944159.0000000000
528720,1658286.0000000000
528723,255408.0000000000
528737,1290100.0000000000
528738,1644714.0000000000
528739,806766.0000000000
528740,348239.0000000000
528754,1291193.0000000000
528755,1138867.0000000000
528757,884180.0000000000
528773,846033.0000000000
528774,639986.0000000000
528787,317902.0000000000
528789,170787.0000000000
528807,1131058.0000000000
528821,2720340.0000000000
528824,975151.0000000000
528837,462440.0000000000
528838,857952.0000000000
528839,8799.0000000000
529124,270604.0000000000
529155,1465820.0000000000
529643,162047.0000000000
529707,62518.0000000000
529708,1000.0000000000
529709,1597.0000000000
529740,218419.0000000000
529742,562510.0000000000
529776,721600.0000000000
529790,315864.0000000000
529791,289068.0000000000
529792,68260.0000000000
529840,551386.0000000000
529994,2430.0000000000
530108,824122.0000000000
530258,185069.0000000000
530259,259862.0000000000
530260,188380.0000000000
530261,259862.0000000000
530275,320907.0000000000
530276,294516.0000000000
530277,280998.0000000000
530278,311332.0000000000
530291,213186.0000000000
530292,213186.0000000000
530293,213186.0000000000
530294,224680.0000000000
530308,266296.0000000000
530309,265695.0000000000
530310,252011.0000000000
530311,252011.0000000000
530325,225450.0000000000
530326,279151.0000000000
530327,279151.0000000000
530328,279151.0000000000
530341,255765.0000000000
530342,182042.0000000000
530343,260371.0000000000
530344,260371.0000000000
530345,268588.0000000000
530358,79810.0000000000
530359,73270.0000000000
530375,2071827.0000000000
530376,2297667.0000000000
530377,391031.0000000000
530378,2051457.0000000000
530392,1711465.0000000000
530393,503834.0000000000
530394,2103964.0000000000
530395,407932.0000000000
530408,1000.0000000000
530410,1000.0000000000
530411,1000.0000000000
530575,368640.0000000000
530576,277776.0000000000
530577,318983.0000000000
530578,256476.0000000000
530579,341184.0000000000
530592,4586787.0000000000
530593,3988727.0000000000
530595,707.0000000000
530609,308154.0000000000
530610,308154.0000000000
530611,308154.0000000000
530612,276276.0000000000
530626,276276.0000000000
530627,308154.0000000000
530628,276276.0000000000
530629,276276.0000000000
530642,338121.0000000000
530644,338121.0000000000
530645,338121.0000000000
530660,2112290.0000000000
530661,2193880.0000000000
530662,500000.0000000000
530676,1000.0000000000
530677,1000.0000000000
530679,1819770.0000000000
530692,1000.0000000000
530693,1000.0000000000
530694,1000.0000000000
530695,1000.0000000000
530696,108929.0000000000
530709,941560.0000000000
530726,905616.0000000000
530727,148905.0000000000
530742,635526.0000000000
530743,556451.0000000000
530744,688513.0000000000
530745,688513.0000000000
530746,556451.0000000000
530761,694081.0000000000
530762,638989.0000000000
530776,460036.0000000000
530777,480831.0000000000
530778,460036.0000000000
530779,470663.0000000000
530793,904097.0000000000
530794,358253.0000000000
530795,292488.0000000000
530796,481329.0000000000
530809,590930.0000000000
530810,612800.0000000000
530811,698400.0000000000
530812,703730.0000000000
530813,630060.0000000000
530826,757660.0000000000
530827,739510.0000000000
530828,656410.0000000000
530829,611190.0000000000
530843,590990.0000000000
530844,551740.0000000000
530845,538020.0000000000
530846,568770.0000000000
530860,590105.0000000000
530861,261420.0000000000
530863,365780.0000000000
530876,445790.0000000000
530877,456450.0000000000
530878,556422.0000000000
530879,501271.0000000000
530893,437470.0000000000
530894,398780.0000000000
530895,540292.0000000000
530896,435620.0000000000
530910,622490.0000000000
530911,435510.0000000000
530912,618680.0000000000
530913,485090.0000000000
530926,572620.0000000000
530927,674920.0000000000
530928,437470.0000000000
530929,494570.0000000000
530930,590840.0000000000
530946,1000.0000000000
530962,169000.0000000000
530963,169000.0000000000
530976,169000.0000000000
530977,169000.0000000000
530978,169000.0000000000
530979,169000.0000000000
530980,169000.0000000000
531043,482579.0000000000
531044,12578.0000000000
531045,217394.0000000000
531046,217394.0000000000
531060,217394.0000000000
